0.4475916227529008	4.078228782287825
0.46439236415336005	4.096063960639609
0.5517562194357479	4.195940959409597
0.5903979246568042	4.228044280442808
0.6323997781579522	4.256580565805662
0.6357599264380441	4.292250922509229
0.659280964398687	4.302952029520299
0.6895222989195137	4.327921279212797
0.7063230403199728	4.310086100861013
0.7164034851602483	4.331488314883154
0.7802463024819934	4.295817958179587
0.7953669697424067	4.302952029520299
0.8457691939437844	4.1460024600246035
0.897851492285208	3.8784783419842346
0.9129721595456213	3.796432964329643
0.9852153475675959	3.5075030750307477
1.0020160889680552	3.4968019680196774
1.0221769786486061	3.5110701107011044
1.025537126928698	3.486100861008607
1.0977803149506726	3.6216482164821633
1.1196212787712696	3.6394833948339467
1.2557072841149894	3.857072570725708
1.2741880996554944	3.903444034440345
1.285948618635816	3.8998769987699884
1.3010692858962292	3.9105781057810587
1.3581918066577905	3.9890528905289067
1.4035538084390304	4.028290282902831
1.4472357360802244	4.0853628536285385
1.4657165516207296	4.103198031980322
1.5530804069031177	4.199507995079954
